order_id,order_date,dispatch_date,delivery_date,seller_id,product_category,price,quantity,warehouse_zone,customer_rating,review_text,sentiment_score,return_flag,complaint_code,delivery_method,customer_region,delivery_delay,suspicious_review
O00502,2025-06-25,2025-06-26,2025-06-28,s003,fashion,396.34,1.0,accra,5.0,"Delivery was average, product as expected.",-0.125,0,no complaint,express,south east,2,1
O00503,2025-06-17,2025-06-19,2025-06-20,s018,home & living,338.66,3.0,lagos,3.0,Low quality. Would not recommend at all.,0.0,0,no complaint,standard,volta,1,1
O00504,2025-06-24,2025-06-28,2025-07-05,s033,fashion,235.58,4.0,kano,2.0,"Met my expectations, nothing more.",0.5,0,no complaint,standard,greater accra,7,1
O00505,2025-06-20,2025-06-23,2025-06-23,s015,toys,403.15,3.0,lagos,1.0,No review,0.0,0,no complaint,express,north central,0,1
O00506,2025-06-21,2025-06-21,2025-06-23,s041,health,459.86,3.0,lagos,5.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,0,no complaint,express,greater accra,2,1
O00507,2025-05-27,2025-05-27,2025-05-30,s036,electronics,414.76,3.0,lagos,5.0,Superb service and product. Will buy again.,1.0,0,no complaint,standard,south west,3,1
O00508,2025-05-17,2025-05-19,2025-05-25,s022,health,314.46,1.0,kano,4.0,Very disappointed. Not what was shown online.,-0.975,0,no complaint,pickup,ashanti,6,1
O00509,2025-06-11,2025-06-15,2025-06-18,s025,health,321.19,4.0,kumasi,1.0,"Delivery was average, product as expected.",-0.125,0,no complaint,express,north central,3,1
O00510,2025-06-06,2025-06-09,2025-06-17,s037,health,16.08,4.0,kano,5.0,"Absolutely love this product, great value for money.",0.65,0,no complaint,standard,south west,8,1
O00511,2025-05-19,2025-05-21,2025-05-29,s025,toys,46.38,1.0,kano,1.0,Fake product and horrible packaging.,-0.75,0,no complaint,pickup,north central,8,1
O00512,2025-06-07,2025-06-11,2025-06-16,s045,health,427.61,1.0,kumasi,5.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,0,no complaint,standard,ashanti,5,1
O00513,2025-05-25,2025-05-29,2025-05-29,s012,home & living,100.81,3.0,lagos,3.0,"Met my expectations, nothing more.",0.5,0,no complaint,express,greater accra,0,1
O00514,2025-04-28,2025-04-29,2025-05-03,s010,fashion,220.3,3.0,kumasi,4.0,Fake product and horrible packaging.,-0.75,0,no complaint,express,ashanti,4,1
O00515,2025-06-03,2025-06-07,2025-06-09,s032,fashion,41.18,4.0,kumasi,4.0,"Just received it, will see how it performs over time.",0.0,0,no complaint,express,south west,2,1
O00516,2025-04-24,2025-04-28,2025-05-06,s012,toys,371.41,1.0,accra,4.0,"Delivery was average, product as expected.",-0.125,0,no complaint,standard,south west,8,1
O00517,2025-04-27,2025-04-27,2025-05-04,s012,toys,416.35,4.0,accra,4.0,Very disappointed. Not what was shown online.,-0.975,0,no complaint,express,south east,7,1
O00518,2025-05-15,2025-05-18,2025-05-26,s049,groceries,220.91,4.0,kano,3.0,"Just received it, will see how it performs over time.",0.0,0,no complaint,express,north central,8,1
O00519,2025-04-22,2025-04-26,2025-04-28,s016,toys,90.76,2.0,accra,3.0,"Delivery was average, product as expected.",-0.125,0,no complaint,standard,greater accra,2,1
O00520,2025-06-17,2025-06-20,2025-06-26,s043,electronics,396.51,3.0,kumasi,4.0,"It's okay, not too bad but not amazing either.",-0.166666667,0,no complaint,express,greater accra,6,1
O00521,2025-05-20,2025-05-23,2025-05-25,s035,groceries,61.07,2.0,lagos,4.0,Excellent quality and affordable price. Highly recommend.,0.58,0,no complaint,pickup,north central,2,1
O00522,2025-05-29,2025-05-31,2025-06-06,s046,groceries,475.76,2.0,kano,5.0,"Just received it, will see how it performs over time.",0.0,0,no complaint,pickup,south west,6,1
O00523,2025-06-23,2025-06-23,2025-06-24,s018,toys,141.79,2.0,kumasi,3.0,Excellent quality and affordable price. Highly recommend.,0.58,0,no complaint,express,ashanti,1,1
O00524,2025-06-22,2025-06-24,2025-07-01,s027,toys,241.52,2.0,accra,3.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,0,no complaint,express,south east,7,1
O00525,2025-05-20,2025-05-24,2025-05-24,s017,health,240.12,1.0,kano,4.0,Terrible experience. Product was broken.,-0.7,0,no complaint,standard,ashanti,0,1
O00526,2025-06-01,2025-06-05,2025-06-08,s002,health,240.17,4.0,lagos,3.0,"It's okay, not too bad but not amazing either.",-0.166666667,0,no complaint,standard,volta,3,1
O00527,2025-05-17,2025-05-17,2025-05-17,s011,health,263.12,2.0,accra,3.0,Superb service and product. Will buy again.,1.0,0,no complaint,standard,south east,0,1
O00528,2025-06-09,2025-06-09,2025-06-18,s045,electronics,27.99,4.0,kumasi,4.0,Item arrived in perfect condition and works well.,1.0,0,no complaint,express,south west,9,1
O00529,2025-04-25,2025-04-26,2025-05-01,s006,toys,224.88,4.0,kumasi,5.0,Excellent quality and affordable price. Highly recommend.,0.58,0,no complaint,express,volta,5,1
O00530,2025-04-24,2025-04-24,2025-05-02,s009,health,204.54,1.0,kumasi,5.0,"It's okay, not too bad but not amazing either.",-0.166666667,0,no complaint,express,south west,8,1
O00531,2025-06-15,2025-06-15,2025-06-21,s030,electronics,270.48,3.0,accra,4.0,Terrible experience. Product was broken.,-0.7,0,no complaint,standard,south west,6,1
O00532,2025-06-10,2025-06-12,2025-06-12,s044,fashion,354.11,3.0,kumasi,3.0,Very disappointed. Not what was shown online.,-0.975,0,no complaint,pickup,south west,0,1
O00533,2025-06-03,2025-06-07,2025-06-11,s025,toys,367.63,4.0,lagos,3.0,Excellent quality and affordable price. Highly recommend.,0.58,0,no complaint,standard,volta,4,1
O00534,2025-05-02,2025-05-06,2025-05-15,s021,groceries,340.56,1.0,kano,5.0,Arrived late and the item looks used.,-0.3,0,no complaint,standard,south west,9,1
O00535,2025-05-31,2025-05-31,2025-06-06,s026,groceries,412.39,4.0,kano,4.0,Low quality. Would not recommend at all.,0.0,0,no complaint,express,ashanti,6,1
O00536,2025-04-25,2025-04-28,2025-04-29,s021,electronics,416.5,1.0,accra,3.0,Arrived late and the item looks used.,-0.3,0,no complaint,pickup,volta,1,1
O00537,2025-05-04,2025-05-07,2025-05-08,s021,electronics,335.99,1.0,kano,1.0,No review,0.458333333,0,no complaint,express,volta,1,1
O00538,2025-05-21,2025-05-21,2025-05-30,s019,health,279.3,1.0,accra,3.0,No review,0.5,0,no complaint,pickup,north central,9,1
O00539,2025-06-25,2025-06-29,2025-07-07,s019,electronics,377.43,2.0,lagos,4.0,Superb service and product. Will buy again.,1.0,0,no complaint,express,greater accra,8,1
O00540,2025-06-25,2025-06-26,2025-06-27,s036,groceries,445.14,1.0,kano,2.0,Low quality. Would not recommend at all.,0.0,1,late delivery,standard,volta,1,1
O00541,2025-05-13,2025-05-16,2025-05-21,s035,electronics,85.62,3.0,lagos,2.0,"Met my expectations, nothing more.",0.5,0,no complaint,pickup,south west,5,1
O00542,2025-04-20,2025-04-21,2025-04-21,s013,electronics,42.56,4.0,kano,4.0,Very disappointed. Not what was shown online.,-0.975,0,no complaint,pickup,greater accra,0,1
O00543,2025-06-24,2025-06-24,2025-06-30,s010,health,270.92,3.0,kumasi,4.0,"Delivery was average, product as expected.",-0.125,0,no complaint,standard,north central,6,1
O00544,2025-05-13,2025-05-13,2025-05-21,s036,toys,31.43,1.0,accra,4.0,No review,0.58,0,no complaint,standard,volta,8,1
O00545,2025-05-06,2025-05-10,2025-05-15,s020,fashion,329.62,4.0,kano,5.0,"Delivery was average, product as expected.",-0.125,0,no complaint,standard,south east,5,1
O00546,2025-05-08,2025-05-08,2025-05-12,s019,fashion,207.91,1.0,kumasi,5.0,Arrived late and the item looks used.,-0.3,0,no complaint,standard,north central,4,1
O00547,2025-05-06,2025-05-07,2025-05-09,s050,health,299.24,4.0,lagos,4.0,"Absolutely love this product, great value for money.",0.65,0,no complaint,standard,ashanti,2,1
O00548,2025-05-21,2025-05-23,2025-06-01,s013,home & living,293.84,1.0,kumasi,3.0,Excellent quality and affordable price. Highly recommend.,0.58,0,no complaint,standard,volta,9,1
O00549,2025-05-02,2025-05-02,2025-05-09,s016,electronics,23.44,4.0,kumasi,3.0,"It's okay, not too bad but not amazing either.",-0.166666667,0,no complaint,express,ashanti,7,1
O00550,2025-05-18,2025-05-21,2025-05-25,s041,electronics,91.76,1.0,lagos,5.0,Superb service and product. Will buy again.,1.0,0,no complaint,standard,south east,4,1
O00551,2025-06-07,2025-06-09,2025-06-18,s002,electronics,179.48,4.0,kumasi,4.0,"Delivery was average, product as expected.",-0.125,0,no complaint,standard,south west,9,1
O00552,2025-05-17,2025-05-19,2025-05-19,s035,home & living,322.08,3.0,kumasi,2.0,Arrived late and the item looks used.,-0.3,0,no complaint,express,south west,0,1
O00553,2025-05-06,2025-05-09,2025-05-16,s010,fashion,270.23,4.0,kano,5.0,Excellent quality and affordable price. Highly recommend.,0.58,0,no complaint,pickup,volta,7,1
O00554,2025-06-05,2025-06-05,2025-06-06,s018,electronics,232.46,4.0,kano,4.0,"Absolutely love this product, great value for money.",0.65,0,no complaint,pickup,volta,1,1
O00555,2025-05-30,2025-06-01,2025-06-04,s020,fashion,23.49,3.0,kumasi,1.0,"Met my expectations, nothing more.",0.5,0,no complaint,standard,volta,3,1
O00556,2025-04-10,2025-04-11,2025-04-13,s018,home & living,463.56,3.0,accra,1.0,Low quality. Would not recommend at all.,0.0,0,no complaint,pickup,ashanti,2,1
O00557,2025-04-28,2025-04-29,2025-05-03,s028,electronics,234.68,2.0,kano,5.0,"It's okay, not too bad but not amazing either.",-0.166666667,0,no complaint,express,south west,4,1
O00558,2025-06-17,2025-06-21,2025-06-23,s039,electronics,191.49,4.0,lagos,5.0,Packaging could be better but the item works fine.,0.458333333,0,no complaint,pickup,south east,2,1
O00559,2025-06-10,2025-06-10,2025-06-10,s003,fashion,305.44,4.0,kumasi,1.0,Excellent quality and affordable price. Highly recommend.,0.58,0,no complaint,standard,ashanti,0,1
O00560,2025-06-09,2025-06-13,2025-06-18,s008,toys,84.28,1.0,kumasi,4.0,Packaging could be better but the item works fine.,0.458333333,0,no complaint,pickup,greater accra,5,1
O00561,2025-06-08,2025-06-12,2025-06-13,s046,home & living,85.53,1.0,accra,2.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,0,no complaint,express,south west,1,1
O00562,2025-04-15,2025-04-16,2025-04-17,s042,toys,420.89,3.0,kano,3.0,Very disappointed. Not what was shown online.,-0.975,0,no complaint,pickup,ashanti,1,1
O00563,2025-05-06,2025-05-10,2025-05-14,s008,home & living,105.37,1.0,lagos,5.0,Superb service and product. Will buy again.,1.0,0,no complaint,pickup,greater accra,4,1
O00564,2025-05-10,2025-05-10,2025-05-17,s037,electronics,283.28,3.0,kumasi,5.0,Excellent quality and affordable price. Highly recommend.,0.58,0,no complaint,standard,volta,7,1
O00565,2025-06-23,2025-06-25,2025-06-28,s039,fashion,83.76,2.0,lagos,3.0,"Just received it, will see how it performs over time.",0.0,0,no complaint,pickup,volta,3,1
O00566,2025-04-13,2025-04-14,2025-04-21,s010,home & living,496.99,4.0,lagos,3.0,"Absolutely love this product, great value for money.",0.65,0,no complaint,express,ashanti,7,1
O00567,2025-06-15,2025-06-19,2025-06-25,s022,toys,398.34,3.0,kano,3.0,Low quality. Would not recommend at all.,0.0,0,no complaint,pickup,volta,6,1
O00568,2025-05-31,2025-06-04,2025-06-07,s046,groceries,29.34,1.0,kano,5.0,Fake product and horrible packaging.,-0.75,0,no complaint,express,south east,3,1
O00569,2025-04-10,2025-04-14,2025-04-15,s040,groceries,74.86,3.0,kano,4.0,Fake product and horrible packaging.,-0.75,0,no complaint,express,north central,1,1
O00570,2025-04-10,2025-04-14,2025-04-19,s019,health,271.36,4.0,lagos,4.0,"Delivery was average, product as expected.",-0.125,0,no complaint,express,ashanti,5,1
O00571,2025-05-27,2025-05-30,2025-06-07,s049,health,71.16,1.0,lagos,5.0,Terrible experience. Product was broken.,-0.7,0,no complaint,pickup,north central,8,1
O00572,2025-05-08,2025-05-10,2025-05-12,s038,toys,472.58,1.0,lagos,4.0,"Just received it, will see how it performs over time.",0.0,0,no complaint,pickup,ashanti,2,1
O00573,2025-05-20,2025-05-21,2025-05-24,s030,groceries,55.9,4.0,kano,3.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,0,no complaint,express,ashanti,3,1
O00574,2025-05-17,2025-05-19,2025-05-27,s042,fashion,109.58,4.0,accra,3.0,Superb service and product. Will buy again.,1.0,0,no complaint,express,greater accra,8,1
O00575,2025-06-19,2025-06-21,2025-06-22,s006,electronics,365.6,1.0,accra,3.0,"Met my expectations, nothing more.",0.5,0,no complaint,standard,south east,1,1
O00576,2025-06-07,2025-06-10,2025-06-16,s030,fashion,305.04,3.0,kano,5.0,"It's okay, not too bad but not amazing either.",-0.166666667,0,no complaint,pickup,south east,6,1
O00577,2025-05-24,2025-05-27,2025-05-27,s011,fashion,108.23,1.0,accra,4.0,Packaging could be better but the item works fine.,0.458333333,0,no complaint,standard,north central,0,1
O00578,2025-05-01,2025-05-03,2025-05-08,s002,health,156.23,4.0,kumasi,3.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,0,no complaint,pickup,north central,5,1
O00579,2025-04-08,2025-04-12,2025-04-18,s015,electronics,25.09,3.0,kumasi,1.0,"Delivery was average, product as expected.",-0.125,0,no complaint,express,south east,6,1
O00580,2025-05-18,2025-05-20,2025-05-25,s049,fashion,346.98,3.0,accra,4.0,"It's okay, not too bad but not amazing either.",-0.166666667,0,no complaint,pickup,volta,5,1
O00581,2025-05-04,2025-05-07,2025-05-08,s048,health,319.95,1.0,accra,3.0,Fake product and horrible packaging.,-0.75,0,no complaint,express,north central,1,1
O00582,2025-05-18,2025-05-18,2025-05-20,s004,home & living,369.2,2.0,kumasi,5.0,Arrived late and the item looks used.,-0.3,0,no complaint,pickup,volta,2,1
O00583,2025-05-17,2025-05-19,2025-05-19,s022,health,341.64,1.0,kano,3.0,"Met my expectations, nothing more.",0.5,0,no complaint,pickup,greater accra,0,1
O00584,2025-04-30,2025-05-04,2025-05-11,s050,fashion,320.12,3.0,accra,5.0,"Delivery was average, product as expected.",-0.125,0,no complaint,pickup,volta,7,1
O00585,2025-04-14,2025-04-14,2025-04-17,s038,toys,412.74,1.0,accra,4.0,"Absolutely love this product, great value for money.",0.65,0,no complaint,express,ashanti,3,1
O00586,2025-06-03,2025-06-03,2025-06-04,s038,fashion,61.16,3.0,accra,1.0,Arrived late and the item looks used.,-0.3,0,no complaint,standard,north central,1,1
O00587,2025-05-11,2025-05-13,2025-05-15,s047,groceries,209.48,2.0,accra,4.0,Packaging could be better but the item works fine.,0.458333333,0,no complaint,pickup,volta,2,1
O00588,2025-06-14,2025-06-18,2025-06-19,s030,electronics,319.72,1.0,lagos,1.0,No review,-0.7,1,fake product,pickup,north central,1,1
O00589,2025-04-13,2025-04-13,2025-04-19,s021,fashion,435.78,2.0,kumasi,5.0,"Just received it, will see how it performs over time.",0.0,0,no complaint,pickup,north central,6,1
O00590,2025-06-19,2025-06-22,2025-06-23,s035,groceries,128.69,2.0,kano,1.0,Low quality. Would not recommend at all.,0.0,0,no complaint,standard,greater accra,1,1
O00591,2025-05-28,2025-05-29,2025-06-04,s047,fashion,154.69,4.0,kano,3.0,Excellent quality and affordable price. Highly recommend.,0.58,0,no complaint,standard,ashanti,6,1
O00592,2025-04-16,2025-04-18,2025-04-23,s002,electronics,153.33,4.0,kumasi,3.0,Arrived late and the item looks used.,-0.3,0,no complaint,pickup,south east,5,1
O00593,2025-06-08,2025-06-08,2025-06-16,s027,toys,243.45,1.0,lagos,3.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,0,no complaint,pickup,volta,8,1
O00594,2025-04-27,2025-05-01,2025-05-03,s049,groceries,26.5,3.0,kumasi,4.0,Very disappointed. Not what was shown online.,-0.975,0,no complaint,pickup,north central,2,1
O00595,2025-05-09,2025-05-10,2025-05-19,s050,toys,70.23,1.0,kumasi,5.0,Excellent quality and affordable price. Highly recommend.,0.58,0,no complaint,pickup,greater accra,9,1
O00596,2025-06-18,2025-06-19,2025-06-20,s014,groceries,281.78,4.0,kano,4.0,Terrible experience. Product was broken.,-0.7,0,no complaint,pickup,south west,1,1
O00597,2025-06-18,2025-06-21,2025-06-27,s042,toys,413.04,4.0,kumasi,4.0,"It's okay, not too bad but not amazing either.",-0.166666667,0,no complaint,express,north central,6,1
O00598,2025-04-30,2025-05-01,2025-05-02,s003,fashion,266.32,3.0,lagos,5.0,Fake product and horrible packaging.,-0.75,0,no complaint,standard,south west,1,1
O00599,2025-04-19,2025-04-22,2025-04-22,s020,fashion,363.64,1.0,kano,3.0,Arrived late and the item looks used.,-0.3,0,no complaint,standard,ashanti,0,1
O00600,2025-04-17,2025-04-21,2025-04-30,s027,toys,10.07,2.0,lagos,4.0,Excellent quality and affordable price. Highly recommend.,0.58,0,no complaint,express,volta,9,1
O00601,2025-04-30,2025-05-01,2025-05-08,s012,electronics,300.81,1.0,kumasi,1.0,"Just received it, will see how it performs over time.",0.0,0,no complaint,standard,greater accra,7,1
O00602,2025-05-11,2025-05-14,2025-05-22,s041,home & living,373.04,1.0,lagos,3.0,Item arrived in perfect condition and works well.,1.0,0,no complaint,standard,greater accra,8,1
O00603,2025-04-07,2025-04-08,2025-04-11,s021,fashion,142.49,3.0,accra,4.0,"It's okay, not too bad but not amazing either.",-0.166666667,0,no complaint,standard,ashanti,3,1
O00604,2025-05-27,2025-05-29,2025-05-29,s029,toys,447.02,1.0,accra,3.0,Packaging could be better but the item works fine.,0.458333333,0,no complaint,standard,north central,0,1
O00605,2025-04-07,2025-04-11,2025-04-11,s042,electronics,468.8,3.0,kano,4.0,"Delivery was average, product as expected.",-0.125,0,no complaint,standard,south east,0,1
O00606,2025-05-18,2025-05-21,2025-05-29,s024,toys,251.97,1.0,kano,4.0,Arrived late and the item looks used.,-0.3,0,no complaint,pickup,ashanti,8,1
O00607,2025-04-29,2025-05-03,2025-05-07,s007,electronics,12.14,3.0,kumasi,5.0,Terrible experience. Product was broken.,-0.7,0,no complaint,express,south east,4,1
O00608,2025-04-10,2025-04-13,2025-04-13,s004,health,99.58,4.0,lagos,4.0,Packaging could be better but the item works fine.,0.458333333,0,no complaint,express,ashanti,0,1
O00609,2025-04-22,2025-04-26,2025-04-29,s031,toys,472.55,1.0,kumasi,4.0,Excellent quality and affordable price. Highly recommend.,0.58,0,no complaint,standard,volta,3,1
O00610,2025-04-08,2025-04-08,2025-04-12,s006,groceries,325.63,2.0,accra,4.0,Superb service and product. Will buy again.,1.0,0,no complaint,pickup,south west,4,1
O00611,2025-04-14,2025-04-14,2025-04-16,s028,fashion,198.71,4.0,kumasi,4.0,No review,-0.166666667,0,no complaint,express,volta,2,1
O00612,2025-05-04,2025-05-06,2025-05-14,s023,toys,112.35,2.0,accra,1.0,Terrible experience. Product was broken.,-0.7,0,no complaint,pickup,ashanti,8,1
O00613,2025-04-21,2025-04-24,2025-04-25,s048,groceries,214.09,1.0,kumasi,3.0,"Delivery was average, product as expected.",-0.125,0,no complaint,pickup,ashanti,1,1
O00614,2025-06-16,2025-06-16,2025-06-19,s007,fashion,332.1,3.0,accra,4.0,"Met my expectations, nothing more.",0.5,0,no complaint,express,greater accra,3,1
O00615,2025-04-07,2025-04-07,2025-04-14,s045,groceries,307.8,3.0,accra,5.0,Fake product and horrible packaging.,-0.75,0,no complaint,pickup,ashanti,7,1
O00616,2025-05-19,2025-05-22,2025-05-27,s049,health,266.32,3.0,lagos,4.0,"Absolutely love this product, great value for money.",0.65,0,no complaint,express,south east,5,1
O00617,2025-05-19,2025-05-19,2025-05-22,s014,toys,203.61,4.0,kumasi,1.0,Fake product and horrible packaging.,-0.75,1,wrong color,pickup,greater accra,3,1
O00618,2025-05-27,2025-05-28,2025-06-01,s044,fashion,336.76,1.0,kano,3.0,Low quality. Would not recommend at all.,0.0,0,no complaint,standard,south east,4,1
O00619,2025-04-16,2025-04-20,2025-04-24,s046,home & living,419.39,2.0,accra,5.0,Packaging could be better but the item works fine.,0.458333333,0,no complaint,standard,ashanti,4,1
O00620,2025-05-16,2025-05-19,2025-05-28,s001,groceries,420.75,1.0,lagos,1.0,Packaging could be better but the item works fine.,0.458333333,0,no complaint,pickup,south east,9,1
O00621,2025-06-19,2025-06-22,2025-06-29,s049,toys,171.82,4.0,accra,4.0,"It's okay, not too bad but not amazing either.",-0.166666667,0,no complaint,express,north central,7,1
O00622,2025-05-13,2025-05-16,2025-05-25,s019,electronics,440.05,2.0,lagos,4.0,Superb service and product. Will buy again.,1.0,0,no complaint,standard,volta,9,1
O00623,2025-06-15,2025-06-15,2025-06-22,s007,electronics,162.81,4.0,kano,2.0,Excellent quality and affordable price. Highly recommend.,0.58,0,no complaint,pickup,south west,7,1
O00624,2025-05-21,2025-05-23,2025-05-31,s008,groceries,291.92,2.0,kano,2.0,Terrible experience. Product was broken.,-0.7,0,no complaint,express,volta,8,1
O00625,2025-06-14,2025-06-14,2025-06-14,s050,home & living,18.6,1.0,lagos,4.0,Excellent quality and affordable price. Highly recommend.,0.58,0,no complaint,pickup,north central,0,1
O00626,2025-04-12,2025-04-15,2025-04-19,s031,toys,119.4,1.0,kano,4.0,"It's okay, not too bad but not amazing either.",-0.166666667,0,no complaint,standard,volta,4,1
O00627,2025-05-07,2025-05-09,2025-05-17,s037,groceries,487.36,3.0,lagos,4.0,Fake product and horrible packaging.,-0.75,0,no complaint,express,south west,8,1
O00628,2025-06-19,2025-06-19,2025-06-26,s026,electronics,416.58,3.0,kumasi,4.0,Packaging could be better but the item works fine.,0.458333333,0,no complaint,express,volta,7,1
O00629,2025-06-11,2025-06-13,2025-06-21,s014,groceries,266.32,4.0,kano,5.0,"Delivery was average, product as expected.",-0.125,0,no complaint,standard,volta,8,1
O00630,2025-05-23,2025-05-26,2025-06-01,s006,home & living,305.61,1.0,kano,4.0,Terrible experience. Product was broken.,-0.7,0,no complaint,express,south east,6,1
O00631,2025-06-11,2025-06-11,2025-06-17,s025,fashion,295.28,4.0,kumasi,4.0,"Absolutely love this product, great value for money.",0.65,0,no complaint,express,north central,6,1
O00632,2025-06-15,2025-06-17,2025-06-22,s050,electronics,495.75,2.0,kano,3.0,Terrible experience. Product was broken.,-0.7,0,no complaint,express,south east,5,1
O00633,2025-05-27,2025-05-28,2025-06-05,s006,groceries,120.44,3.0,accra,4.0,"It's okay, not too bad but not amazing either.",-0.166666667,0,no complaint,standard,volta,8,1
O00634,2025-06-03,2025-06-05,2025-06-09,s021,groceries,392.85,1.0,lagos,4.0,"Delivery was average, product as expected.",-0.125,0,no complaint,pickup,volta,4,1
O00635,2025-04-23,2025-04-26,2025-04-26,s048,fashion,454.15,3.0,accra,3.0,Very disappointed. Not what was shown online.,-0.975,0,no complaint,pickup,north central,0,1
O00636,2025-04-27,2025-04-30,2025-05-08,s031,electronics,459.57,4.0,accra,5.0,"Delivery was average, product as expected.",-0.125,0,no complaint,express,greater accra,8,1
O00637,2025-06-22,2025-06-23,2025-06-23,s042,health,356.78,2.0,kumasi,5.0,"Met my expectations, nothing more.",0.5,0,no complaint,express,south east,0,1
O00638,2025-05-08,2025-05-10,2025-05-17,s029,health,253.68,1.0,kano,2.0,Terrible experience. Product was broken.,-0.7,0,no complaint,standard,north central,7,1
O00639,2025-06-19,2025-06-23,2025-07-02,s029,fashion,269.53,3.0,kumasi,4.0,Terrible experience. Product was broken.,-0.7,0,no complaint,express,north central,9,1
O00640,2025-05-17,2025-05-18,2025-05-27,s033,home & living,47.36,2.0,accra,2.0,"Just received it, will see how it performs over time.",0.0,0,no complaint,express,north central,9,1
O00641,2025-04-15,2025-04-19,2025-04-26,s049,toys,284.83,2.0,kano,3.0,No review,1.0,0,no complaint,pickup,south west,7,1
O00642,2025-05-30,2025-05-30,2025-05-31,s043,home & living,34.49,1.0,lagos,5.0,"Absolutely love this product, great value for money.",0.65,0,no complaint,standard,ashanti,1,1
O00643,2025-06-15,2025-06-15,2025-06-18,s003,electronics,128.57,2.0,kumasi,5.0,No review,0.420833333,0,no complaint,standard,south east,3,1
O00644,2025-05-29,2025-05-31,2025-06-09,s049,fashion,497.46,4.0,accra,4.0,No review,0.0,0,no complaint,express,south east,9,1
O00645,2025-06-01,2025-06-01,2025-06-02,s041,health,266.32,1.0,kano,4.0,Superb service and product. Will buy again.,1.0,0,no complaint,standard,greater accra,1,1
O00646,2025-05-15,2025-05-16,2025-05-25,s016,groceries,45.81,2.0,accra,1.0,Item arrived in perfect condition and works well.,1.0,0,no complaint,express,south west,9,1
O00647,2025-05-03,2025-05-04,2025-05-04,s017,toys,368.74,1.0,accra,5.0,"Met my expectations, nothing more.",0.5,0,no complaint,express,south west,0,1
O00648,2025-05-02,2025-05-03,2025-05-09,s007,fashion,265.52,2.0,lagos,3.0,Terrible experience. Product was broken.,-0.7,0,no complaint,standard,south west,6,1
O00649,2025-06-19,2025-06-22,2025-06-22,s023,groceries,428.57,2.0,kano,4.0,Low quality. Would not recommend at all.,0.0,0,no complaint,express,greater accra,0,1
O00650,2025-05-08,2025-05-09,2025-05-14,s009,fashion,392.86,4.0,lagos,5.0,"Absolutely love this product, great value for money.",0.65,0,no complaint,express,volta,5,1
O00651,2025-05-29,2025-05-30,2025-06-02,s023,toys,305.5,1.0,kumasi,3.0,Excellent quality and affordable price. Highly recommend.,0.58,0,no complaint,standard,volta,3,1
O00652,2025-06-07,2025-06-09,2025-06-13,s010,toys,463.84,2.0,kumasi,3.0,Item arrived in perfect condition and works well.,1.0,0,no complaint,express,north central,4,1
O00653,2025-06-15,2025-06-17,2025-06-22,s024,fashion,167.62,2.0,accra,3.0,Excellent quality and affordable price. Highly recommend.,0.58,0,no complaint,standard,north central,5,1
O00654,2025-05-10,2025-05-13,2025-05-22,s001,home & living,24.29,3.0,kumasi,5.0,Superb service and product. Will buy again.,1.0,0,no complaint,pickup,volta,9,1
O00655,2025-05-23,2025-05-25,2025-05-26,s045,fashion,85.37,3.0,accra,5.0,Low quality. Would not recommend at all.,0.0,0,no complaint,standard,volta,1,1
O00656,2025-05-19,2025-05-19,2025-05-21,s014,fashion,32.01,1.0,accra,3.0,Arrived late and the item looks used.,-0.3,0,no complaint,express,greater accra,2,1
O00657,2025-04-25,2025-04-27,2025-04-27,s022,health,379.59,3.0,lagos,3.0,Excellent quality and affordable price. Highly recommend.,0.58,0,no complaint,express,south west,0,1
O00658,2025-05-21,2025-05-22,2025-05-25,s045,fashion,145.02,1.0,lagos,3.0,Superb service and product. Will buy again.,1.0,0,no complaint,express,greater accra,3,1
O00659,2025-06-15,2025-06-18,2025-06-18,s024,groceries,266.32,2.0,kano,3.0,Arrived late and the item looks used.,-0.3,0,no complaint,standard,greater accra,0,1
O00660,2025-04-09,2025-04-12,2025-04-15,s046,home & living,103.88,1.0,kano,1.0,Low quality. Would not recommend at all.,0.0,0,no complaint,pickup,greater accra,3,1
O00661,2025-06-22,2025-06-23,2025-06-23,s049,groceries,378.37,3.0,kano,2.0,Fake product and horrible packaging.,-0.75,0,no complaint,express,south west,0,1
O00662,2025-05-25,2025-05-28,2025-06-01,s047,electronics,148.41,1.0,lagos,4.0,Fake product and horrible packaging.,-0.75,0,no complaint,standard,greater accra,4,1
O00663,2025-04-19,2025-04-21,2025-04-30,s033,fashion,286.03,1.0,kano,5.0,Low quality. Would not recommend at all.,0.0,0,no complaint,express,north central,9,1
O00664,2025-06-03,2025-06-04,2025-06-11,s045,electronics,80.47,3.0,lagos,3.0,Low quality. Would not recommend at all.,0.0,0,no complaint,pickup,greater accra,7,1
O00665,2025-05-28,2025-05-29,2025-06-01,s013,fashion,383.92,3.0,kano,4.0,"Absolutely love this product, great value for money.",0.65,0,no complaint,pickup,volta,3,1
